,Site_Independent,EVmutation,DeepSequence_single,DeepSequence_ensemble,EVE_single,EVE_ensemble,Unirep,Unirep_evotune,MSA_Transformer_single,MSA_Transformer_ensemble,ESM1b,ESM1v_single,ESM1v_ensemble,ESM2_8M,ESM2_35M,ESM2_150M,ESM2_650M,ESM2_3B,ESM2_15B,Wavenet,RITA_s,RITA_m,RITA_l,RITA_xl,Progen2_small,Progen2_medium,Progen2_base,Progen2_large,Progen2_xlarge,GEMME,VESPA,VESPAl,VespaG,ProtGPT2,Tranception_S_no_retrieval,Tranception_M_no_retrieval,Tranception_L_no_retrieval,Tranception_S,Tranception_M,Tranception_L,TranceptEVE_S,TranceptEVE_M,TranceptEVE_L,CARP_38M,CARP_600K,CARP_640M,CARP_76M,MIF,MIFST,ESM-IF1,ProteinMPNN,ProtSSN_k10_h512,ProtSSN_k10_h768,ProtSSN_k10_h1280,ProtSSN_k20_h512,ProtSSN_k20_h768,ProtSSN_k20_h1280,ProtSSN_k30_h512,ProtSSN_k30_h768,ProtSSN_k30_h1280,ProtSSN_ensemble,SaProt_650M_AF2,SaProt_35M_AF2,PoET,MULAN_small,ProSST-20,ProSST-128,ProSST-512,ProSST-1024,ProSST-2048,ProSST-4096,ESCOTT,VenusREM,RSALOR,S2F,S2F_MSA,S3F,S3F_MSA,SiteRM,ESM3,ESMC-300M,ESMC-600M,xTrimoPGLM-1B-MLM,xTrimoPGLM-3B-MLM,xTrimoPGLM-10B-MLM,xTrimoPGLM-1B-CLM,xTrimoPGLM-3B-CLM,xTrimoPGLM-7B-CLM,xTrimoPGLM-100B-int4,Progen3_112m,Progen3_219m,Progen3_339m,Progen3_762m,Progen3_1b,Progen3_3b
Progen2_medium,0.39699343847928015,0.4483706814644003,0.43045051759382946,0.45038727252584654,0.46949905376587886,0.4832943721194458,0.2472615483755558,0.6070397327081895,0.603739856425823,0.6357303237187648,0.5768825300165623,0.6369219457096194,0.668362433622167,0.2570695203172092,0.27989366460357745,0.31234244804684796,0.3508410046744571,0.40923048222633107,0.4376460835467092,0.620422564297787,0.6872450590157085,0.7731335055873032,0.7750584334186836,0.7601173269179687,0.6765204610980173,1.0,0.7539758905035644,0.7832164608945342,0.7273935537845009,0.5493835609968415,0.6212475333683786,0.5101975157398644,0.5287593342320509,0.3250378025753864,0.6547046123423722,0.751684309751921,0.6795453476901867,0.6260140213317968,0.7189605366184533,0.6116228942114763,0.6146477808036456,0.6529630109711233,0.5700994509916979,0.39648929324719373,0.15156514251154696,0.5184013892346226,0.46624501132721885,0.305376042561852,0.4448874787219024,0.19400521803198278,0.11554149309571271,0.37595672971246885,0.36761537577648684,0.39007286714259215,0.3830147984275305,0.38099820736608436,0.3795315956850326,0.38512305271904246,0.3828314719673991,0.39502268156614195,0.39648929324719373,0.36954030360786727,0.30235115596968276,0.5609331279851242,0.3177505786207264,0.3152756714089515,0.35514917648754674,0.3506576782143257,0.3465328328613676,0.3910811626733153,0.3757734032523373,0.5403547309043628,0.41069709390738285,0.4175718214813703,0.38988954068246073,0.48595260579135213,0.39575598740666784,0.48952747176391587,0.5275677122411964,0.3461661524730619,0.44626222245907887,0.5391171359504612,0.587423801474122,0.6411384542926433,0.6085980076193069,0.6886200074666946,0.5631330455067018,0.1842889156450147,0.5031852930437105,0.4851734661729691,0.5322425369745488,0.559283189843941,0.5804573959891259,0.5951235127996437,0.5565332929419688
Progen2_base,0.40001832508415724,0.4486456711545975,0.4380585657212476,0.45368714880821304,0.455657905967805,0.4659700216370216,0.2541362906882486,0.5931069217381976,0.5931069217381976,0.622164165669036,0.5704661039119607,0.6268389904023884,0.6514963992900715,0.28053530721403763,0.2950180975644239,0.3110591628259277,0.3604656438313595,0.41665520386165567,0.4395710113780896,0.6199642481474583,0.6762454714078202,0.7418763441348872,0.7541592169636959,0.7454512101074509,0.6612127016770395,0.7539758905035644,1.0,0.7485677599296859,0.7394014369231123,0.5417755129013854,0.6098812928402273,0.49846462194641494,0.5554333341811801,0.3513451497147717,0.6465465848665217,0.7251936362629232,0.6706540143738102,0.6198725849173925,0.7070443167099075,0.6063064268676636,0.5966817877107613,0.6327054371265955,0.5548833548007857,0.3972225990877196,0.17649754108942717,0.5114349837496268,0.4593702690722886,0.3389247847659115,0.4619368395141292,0.2215958502817693,0.12397451026176043,0.3770566884732577,0.37531508710200867,0.38915623484193484,0.3968559461674567,0.39071450975305233,0.3861313482497656,0.3903478568327894,0.388056276081146,0.3954809977164706,0.4020807502812036,0.38933956130206626,0.3227003930442762,0.5623080764361102,0.3273752177776287,0.3257252796364455,0.3606489702914909,0.3624822348928056,0.3597323379908336,0.4111554100577115,0.3724735269699708,0.5353132532295677,0.4203217330642851,0.41903843319939016,0.41069709390738285,0.48769420716260115,0.41729684647211585,0.49365231711687396,0.5235345301183039,0.37476508145503373,0.45002041628115763,0.5455335640497985,0.5727576846636042,0.6272056433226514,0.6074980488585182,0.6709290040640075,0.5644163307276222,0.19235527989079948,0.5285760077719194,0.4670241465437067,0.5213346125967262,0.5530500901994709,0.57908244753814,0.5852238839525443,0.5590082001537438
Progen2_large,0.3997433353928047,0.4419542553597988,0.41330949349952617,0.4301296986813189,0.45730784411591974,0.4690865714592567,0.2458865999130172,0.6312388254455438,0.5906320145264228,0.6241807567304821,0.5667079114792656,0.6275722962429143,0.6583711415450016,0.263027630271482,0.2870433965487048,0.31784224185079213,0.3598240012208993,0.39593931386679926,0.4243549151871775,0.6257390316415996,0.6896283029974177,0.7752417598788152,0.7821165021337454,0.7532425846630385,0.6662541793306549,0.7832164608945342,0.7485677599296859,1.0,0.7188688733883875,0.5422338290517141,0.6092396502297671,0.49498141910148463,0.5279343651614592,0.3383289709907553,0.6516797257502029,0.7525092788225126,0.685320131184328,0.6212475333683786,0.7167606190968756,0.6091479869997014,0.6013566124441139,0.6368302824795538,0.5581832310831522,0.4063889220942932,0.15880653768674013,0.5247261521091584,0.4750446814135295,0.3016178501291569,0.44296255089052194,0.19538016648296874,0.11434987110485806,0.3691736506876043,0.3622989084326742,0.38768962316088307,0.38429808364845086,0.37989824860529553,0.37522342387194296,0.3886062554615404,0.3828314719673991,0.39071450975305233,0.39318941696482723,0.3762317194026661,0.3084009291540214,0.5639580145772936,0.32609193255670843,0.32471698410572236,0.3655071214849749,0.36431549949412034,0.3546908603372181,0.4070305647047534,0.3855813688693711,0.5327466827769447,0.4271048120891495,0.40959712026463735,0.39172280528377545,0.4790778635364219,0.3996975062994945,0.4842110044201031,0.5292176503823796,0.3657820845312092,0.4529536407276581,0.5463585333768561,0.5692744819211062,0.6284889285435717,0.6063064268676636,0.6830285504326847,0.5603831486047298,0.17915577476133349,0.5019936710528559,0.49809798166653474,0.5459003582543436,0.5639580145772936,0.5823823238205065,0.5913653203669487,0.5530500901994709
Progen2_xlarge,0.3978184075533375,0.43627113509572313,0.42018423578333763,0.4376460835467092,0.44887482691444436,0.45882028969189426,0.25331132161072545,0.5728493478936699,0.5907236777564884,0.6162060557147631,0.5281176916215907,0.592281952667606,0.6205142275278527,0.26000274367931275,0.2787937058427886,0.29162655805199167,0.32609193255670843,0.36853200807714426,0.40483064718317574,0.5950318495695781,0.6096979663800959,0.7073193064001047,0.7362848871008774,0.7473761379388314,0.5945735334192493,0.7273935537845009,0.7394014369231123,0.7188688733883875,1.0,0.5211512861365948,0.5943902069591178,0.48123193418728605,0.508226770697326,0.29891378189690265,0.5850405574924128,0.6982446466235969,0.6762454714078202,0.5715660626727497,0.6808286329111071,0.6043814990362831,0.5656996159485426,0.6126311897421994,0.5441587568830946,0.3674320493163554,0.16540629025147313,0.47852788415602754,0.43462119695453993,0.3091342349945473,0.4205050595244165,0.20032998090651855,0.11563315632577842,0.34717447547182767,0.3391997744561087,0.3697236300679988,0.35679911462873004,0.3497410459136683,0.3500160356038655,0.3583573895398475,0.3534075751162977,0.36358219365359445,0.3657821111751721,0.35514917648754674,0.29712635185593583,0.539117279229479,0.3060176851723122,0.3293001456090092,0.3558824823280726,0.34689948578163055,0.34378293595939546,0.38677299086022565,0.3646821524143833,0.5052477136416986,0.3963059667870622,0.3890645562123596,0.37357348573075966,0.45964525876248585,0.379714922145164,0.467253306857942,0.5072184751666029,0.3463494789408951,0.4247213554300908,0.5109765155719392,0.5415921864412538,0.6211558701383129,0.6016316021343111,0.6470049010168504,0.5383839733889532,0.16054813905798904,0.49264402158615084,0.43475868942501805,0.4758696504841211,0.5083184339273917,0.5308675885235628,0.5541500489602598,0.5520417946687478
GEMME,0.6114853977341992,0.6386635470808684,0.5897612121173548,0.5960401451003011,0.6177184974048548,0.6401301587619201,0.2920848682543129,0.4552454237193305,0.5882487705447136,0.6194142687670638,0.5507585094478276,0.5747742757250504,0.6260140213317968,0.333516654192033,0.3466244960914333,0.3583573895398475,0.4360878086355917,0.4631284615049839,0.45460378110887034,0.550575182987696,0.5431504613523714,0.5389339527693475,0.5421421658216483,0.5267427431706047,0.5783491416976141,0.5493835609968415,0.5417755129013854,0.5422338290517141,0.5211512861365948,1.0,0.5217012655169893,0.4189925991423469,0.5611164544452557,0.39571015325296865,0.5570832723223633,0.513451574811073,0.5400339115301365,0.6743205435764397,0.642971718893958,0.6817452652117644,0.7005362273752402,0.681561938751633,0.6921032102091925,0.46450340995596984,0.22077088121117772,0.5700077877616321,0.5177597466241626,0.34607451671103884,0.4883358497730612,0.17393097064758656,0.12727438654412693,0.42398826226691455,0.4205050595244165,0.4374627570865778,0.42792978115974123,0.4401209907584841,0.4242632519571118,0.44378751996111354,0.4205050595244165,0.42004674337408787,0.44305421412058765,0.41152206297797445,0.36679040670589524,0.6095146399199644,0.361657265822214,0.31060084667559906,0.3424079875084094,0.3431412933489353,0.33534991879334775,0.4194967639936935,0.31793390508085795,0.8625509859389953,0.47531967110372675,0.5798157427873153,0.4566203721703166,0.6156560763343686,0.4673449700880077,0.6223474921291674,0.6837618562732106,0.3842980577823576,0.5724825369225532,0.5772490515122369,0.5849488942623471,0.5817406812100463,0.5953985024898409,0.5107933411391665,0.41060543067731703,0.17154772666587736,0.4986937947704895,0.4875567101646904,0.5104266882189037,0.5323342002046145,0.5339841383457978,0.5381089836987559,0.5449837259536862
VESPA,0.3877354522037473,0.4426875612003247,0.42348411207956715,0.4461707639428226,0.4726156036012067,0.48769420716260115,0.1976717404933317,0.5581832310831522,0.6091479869997014,0.6369219457096194,0.5612997809053872,0.599523347842799,0.6463632584063903,0.22443741041380716,0.2489114928413586,0.27751042062186826,0.34699114901169625,0.39098949944324957,0.4336129014238168,0.5842155884218212,0.5617580970557159,0.6093313134598328,0.6160227292546316,0.6070397327081895,0.5613914441354528,0.6212475333683786,0.6098812928402273,0.6092396502297671,0.5943902069591178,0.5217012655169893,1.0,0.8055364516968508,0.5086850868476547,0.3029469640367387,0.5326091898948118,0.5996150110728649,0.5823823238205065,0.5436087775027001,0.610339608990556,0.5515834785184192,0.5545167018805227,0.5850405574924128,0.5405838909105308,0.3829231351974648,0.1113249845126888,0.4947522758776628,0.4320546265126993,0.2701773622166094,0.4403043172186155,0.19116365789994494,0.11086666836236014,0.38273980873733326,0.3820065028968074,0.3836564410379907,0.391172825903381,0.3780649840039808,0.38741463347068583,0.38750629670075154,0.37916494276476964,0.3906228465229866,0.3994225166092973,0.33626655109400516,0.27228561650812133,0.5221595816673179,0.2743022075695676,0.2903432728310713,0.3398414170665688,0.33113341021032394,0.330766757290061,0.36834868161701273,0.3375498363149254,0.5288968270980102,0.4027223928916638,0.4421375677582027,0.3840230939582536,0.4863192587116151,0.39163114205370975,0.493285664196611,0.5271093960908676,0.3053760133801855,0.43837918175910884,0.4948437820650342,0.5672578908596599,0.6288555814638346,0.5884320970048451,0.5711994097524866,0.46780328623833634,0.1294743040657046,0.4756863240239897,0.4175260021002638,0.46936156114945393,0.4847609838004976,0.495393918488123,0.5046519047247623,0.46450340995596984
VESPAl,0.32471695148121194,0.36252804776137126,0.34304959838005245,0.3626197109941326,0.3838397377299725,0.3962601174175385,0.14464451114699883,0.4736238858680961,0.4936064706100648,0.5167056052659185,0.44933312918634516,0.4714239682818243,0.5069893025932182,0.16673538258318288,0.19010950693732054,0.21055040784309587,0.2743480178449774,0.31367154469958547,0.34740361435575273,0.4927815015152128,0.45987440095389753,0.49846462194641494,0.49846462194641494,0.48938996190304385,0.4595077480228522,0.5101975157398644,0.49846462194641494,0.49498141910148463,0.48123193418728605,0.4189925991423469,0.8055364516968508,1.0,0.43860853095327024,0.2327787272835271,0.4322837678927389,0.4857234325925909,0.4661075007816675,0.4407167853067807,0.48755669724781736,0.4343920222462494,0.4443833146172337,0.4698656933248818,0.42825058565124063,0.3133965550013015,0.06865572352856608,0.3851688662534183,0.3416288306917894,0.22145833254169345,0.35904484491644095,0.16783534137631873,0.09193818464994241,0.32833766194139735,0.33246250741565697,0.3265960605189322,0.33585404702782595,0.3193546651307876,0.33310415004498617,0.3256794281913189,0.32082127685496875,0.33429577207088346,0.3401622189676081,0.25097389349083976,0.2059672462050296,0.40698471565061345,0.19725923909270382,0.2423575496112753,0.28323935142282586,0.2802144647417022,0.27095647823280844,0.29543056138008195,0.2776478942243851,0.43031299761853303,0.325404438493035,0.36445290355988946,0.3088133933632353,0.3942435262967894,0.3196296548290716,0.40120993198665,0.44621657927246017,0.24886549713660733,0.34410264680892166,0.37755994716696795,0.4516247100053783,0.5009395292309706,0.4521746894019463,0.46619916401442885,0.3851688662534183,0.07571379245118803,0.36252804776137126,0.3578990423681132,0.38846874263282594,0.3967184335813452,0.4034098495729218,0.4053347774609096,0.36436131241659775
VespaG,0.4362253011122311,0.45625371925005365,0.44759154168813287,0.44204591858986453,0.4376919127994443,0.4485540079245318,0.3490077346034093,0.41738850970218155,0.5302259459131027,0.5634996984269649,0.539117279229479,0.5421421658216483,0.5801824062989288,0.3987808739988371,0.416196887711327,0.4335212381937511,0.5160181452529136,0.5559833135615745,0.48952747176391587,0.5181263995444254,0.5264677534804074,0.5154681658725191,0.5277510387013278,0.5226178978176466,0.5648746468779509,0.5287593342320509,0.5554333341811801,0.5279343651614592,0.508226770697326,0.5611164544452557,0.5086850868476547,0.43860853095327024,1.0,0.37068609133989483,0.5409505438307938,0.4974105095495691,0.5058435267156168,0.5749576021851819,0.5562583032517716,0.5548833548007857,0.5551583444909829,0.5463586744046722,0.5238095198085011,0.451945547436964,0.2944681181840295,0.5185847156947542,0.49860213154042365,0.3720152108196422,0.4748613549533981,0.21930426953012594,0.1320408745075452,0.4997020903012125,0.50126036521233,0.5157431555627163,0.5160181452529136,0.53114257821376,0.5138182277313359,0.5287593342320509,0.5095100559182463,0.5102433617587722,0.536000729407244,0.47871121061615896,0.43810439969703785,0.5910903306767514,0.4229799667361914,0.3557908190980069,0.38833126577134325,0.3828314719673991,0.3705485991385904,0.45359548557814733,0.35780741015945305,0.5635455282084203,0.47018653022004553,0.46285345827523294,0.5456253685641463,0.5685411760805803,0.550941835907959,0.5696411348413691,0.5434254510425687,0.43278790852422644,0.5432419557215014,0.5480084720309715,0.5423254922817797,0.5366423720177042,0.5300426194529712,0.4973188463195034,0.4253632107179006,0.18245565104369998,0.45038727252584654,0.4928731775308379,0.5140015541914673,0.5288509974621166,0.5316008943640886,0.5212429493666605,0.5039185988842364
ProtGPT2,0.3413080218295864,0.33053759640243563,0.31866720376556024,0.3207296307441978,0.33342498396114006,0.3393372665257143,0.2610568584076498,0.2601402354162058,0.3322791977810011,0.348686916031698,0.36857783703952596,0.3482285998794439,0.38333561714210795,0.29020577500407474,0.29350565130030426,0.30322195372809124,0.3565699538504685,0.33209587132009954,0.2918557131521895,0.3224712321227634,0.3815023525330915,0.3142215413821896,0.32668774072350115,0.30954671662919775,0.4012099470800179,0.3250378025753864,0.3513451497147717,0.3383289709907553,0.29891378189690265,0.39571015325296865,0.3029469640367387,0.2327787272835271,0.37068609133989483,1.0,0.40872633197698516,0.3109216650859601,0.30716347263747645,0.42669232514534583,0.36335303290382914,0.3801274040763293,0.41065125981645234,0.37481093671018173,0.37380264117522266,0.37206103979665706,0.21815847586973014,0.4288005794457147,0.3990100295491982,0.26509004986055007,0.3742609573274768,0.10642099795018056,0.09569639998743451,0.3237545173490749,0.32036297782239453,0.3504285174102636,0.3276960362584602,0.34447040743096025,0.3259544348798946,0.34272880605239464,0.32650441426259946,0.3246711496535831,0.3465786617313291,0.3280626891802635,0.30450523895440273,0.431183823437436,0.30129702588862395,0.24611576115723033,0.2604152251075582,0.26637333508686156,0.24639075084858275,0.33383747269866515,0.25069892267977134,0.4095054657147503,0.37380264117522266,0.3904853260717265,0.3721527030271079,0.39855171339694406,0.3825106480680506,0.40780969967247693,0.4075347099811244,0.3117465907889665,0.45345768535645425,0.43375012983687367,0.3695861325744849,0.34144552082608315,0.3637196858256324,0.3263210878016979,0.2775562492018616,0.13575323169444298,0.29863879220555023,0.37265684684131506,0.3883770948169031,0.3910353284999768,0.38966038004321457,0.35253677171063236,0.34291213251329633
Tranception_S_no_retrieval,0.42843392652391143,0.4525871900474242,0.4362253011122311,0.44699573301341433,0.4692240640745263,0.48100279136780233,0.3186672051967251,0.5251844682594872,0.5550666812609171,0.5876987911643192,0.6011732859839823,0.6277556227030459,0.6590127841554618,0.3521242898953775,0.3662404273255008,0.37265685343010235,0.42334661965645437,0.4581786470814341,0.4674366333180734,0.570741093602158,0.7699252925350024,0.6394885161514601,0.6483798494678364,0.6279389491631773,0.772858515897106,0.6547046123423722,0.6465465848665217,0.6516797257502029,0.5850405574924128,0.5570832723223633,0.5326091898948118,0.4322837678927389,0.5409505438307938,0.40872633197698516,1.0,0.6283972653135059,0.5682661863903831,0.773225168817369,0.6437966879645496,0.5728493478936699,0.6855034576444595,0.6124478632820679,0.5521334578988135,0.48879416592339,0.2422200770465599,0.5941152172689207,0.540858880600728,0.3673403860862896,0.5290343239222481,0.199138358915664,0.13149089512715073,0.43388789111401405,0.41491360249040665,0.43709610416631484,0.4316879735924364,0.43709610416631484,0.43727943062644625,0.44048764367874704,0.43214628974276503,0.4369127777061833,0.45038727252584654,0.42994637222118737,0.37329849604056253,0.5982400626218788,0.3837481042680564,0.35056601498426,0.3823731558170703,0.38833126577134325,0.37659837232292903,0.4560703927899221,0.3787982898445067,0.5666620780437481,0.49447728618746556,0.4550620835232525,0.45368714880821304,0.5293093136124453,0.45707868832064524,0.529400976842511,0.5662495953289369,0.4170218322905753,0.5179428948704347,0.6159309466253844,0.6248223993409423,0.5930152585081319,0.5968651141708927,0.6196892584572611,0.5101516985287065,0.21462944479677337,0.46606168486708743,0.5798615832286662,0.5734909905041301,0.5843072516518869,0.5945735334192493,0.5560749767916402,0.5446170730334232
Tranception_M_no_retrieval,0.3813190260721899,0.41564690833093254,0.38489389205977187,0.4046473207230442,0.4344836997336655,0.4483706814644003,0.24698655868304809,0.6158394027945001,0.5843072516518869,0.6109812516010161,0.5492918977667758,0.6125395265121336,0.6329804268167928,0.24093679182563965,0.2688940769956891,0.3000595752180394,0.3194005167619097,0.3772400149333891,0.40556395302370163,0.6068564062480579,0.6560795607933583,0.7699252925350024,0.7594756843075086,0.7321600417479193,0.6282139388533745,0.751684309751921,0.7251936362629232,0.7525092788225126,0.6982446466235969,0.513451574811073,0.5996150110728649,0.4857234325925909,0.4974105095495691,0.3109216650859601,0.6283972653135059,1.0,0.6937531483503758,0.5937485643486577,0.7772583509402613,0.595765155410104,0.5767908667864965,0.6544296226521751,0.5380173204686902,0.38191483966674167,0.15229844835207285,0.49447728618746556,0.4449791419519681,0.287685039159165,0.4244465784172432,0.20042164413658425,0.10985837283163702,0.34873275038294527,0.34625784317117037,0.36504880533464623,0.3583573895398475,0.3513909840548516,0.35505751325748103,0.3629405510431343,0.3556074926378754,0.3649571421045805,0.36926531391767015,0.35294925896596907,0.297767994466396,0.536000729407244,0.30299279858014294,0.31151747897625637,0.3475411283920906,0.34286630365873816,0.3474494651620249,0.36935697714773585,0.3696319668379331,0.48948163800415756,0.3873229702406201,0.36679039074493325,0.358174063079716,0.45799532062130266,0.3655071214849749,0.45955359553242014,0.49621888755871457,0.3408496849059005,0.414363406603386,0.5034601283698585,0.5493835609968415,0.6047481519565461,0.5702827774518293,0.655804571103161,0.5395755953798077,0.17319766480706067,0.4874192174724039,0.46033273072079683,0.5167514510934395,0.5456253685641463,0.5590082001537438,0.5720243788230783,0.5315092311340229
Tranception_L_no_retrieval,0.4094596378205917,0.44323754058071907,0.4112012391991573,0.4228883035061257,0.43778357602989504,0.4510289151363067,0.23809522529196536,0.5748659389551161,0.6040148461160202,0.6180393203160778,0.5317842208242202,0.5836656090414267,0.6188642893866694,0.25092808390280485,0.2804436439839718,0.2935514858833721,0.32865850299854904,0.383564777807925,0.41656354063158996,0.5893487293055024,0.5961318083303668,0.687061732555577,0.7206104747596365,0.6996195950745829,0.5801824062989288,0.6795453476901867,0.6706540143738102,0.685320131184328,0.6762454714078202,0.5400339115301365,0.5823823238205065,0.4661075007816675,0.5058435267156168,0.30716347263747645,0.5682661863903831,0.6937531483503758,1.0,0.5634996984269649,0.6768871140182804,0.7052110521085928,0.5557083238713773,0.6030065505852971,0.5765158770962994,0.388056276081146,0.1650396373312102,0.4776112518553701,0.44626242717288844,0.2720106268179241,0.40098079152041477,0.15706493631549112,0.1039002628773642,0.33956642737637166,0.3417663448979493,0.36514046856471194,0.3479994445424194,0.3499243723737998,0.342224661048278,0.3583573895398475,0.3433246198090668,0.3490994033032082,0.3604656438313595,0.33544158202341345,0.29382647557356933,0.523167877198041,0.298776289997119,0.322425403354079,0.348824413613011,0.3343416232626246,0.3407580493672262,0.3755900767922059,0.3491910665332739,0.5191805246702232,0.3913561523635125,0.3754067345882999,0.36431549949412034,0.4539621384984103,0.37091525205885334,0.45946193230235444,0.5178514098542283,0.32251703812258525,0.42976283494751355,0.49365215970372867,0.5334341589654035,0.612081210361805,0.5834822825812953,0.6035565299656915,0.4831110456593143,0.16898115622403675,0.4850359734906947,0.43301708804645245,0.4772445989351072,0.5069434854764057,0.5201429906058717,0.5600164956844669,0.5397589218399392
Tranception_S,0.6346761950382567,0.6088729973095042,0.5484210951840349,0.5605664750648613,0.600302483619199,0.6181309835461435,0.354049212299384,0.493285664196611,0.5944818701891836,0.6328887635867271,0.618680962926538,0.6348136914181075,0.6850451414941309,0.4003391489099546,0.41748017293224726,0.4202300698342194,0.4907190937547704,0.5032769562737762,0.509601719148312,0.6063980900977293,0.689169986847089,0.6019982550545739,0.6189559526167352,0.5974150935512872,0.7170356087870727,0.6260140213317968,0.6198725849173925,0.6212475333683786,0.5715660626727497,0.6743205435764397,0.5436087775027001,0.4407167853067807,0.5749576021851819,0.42669232514534583,0.773225168817369,0.5937485643486577,0.5634996984269649,1.0,0.7392181104629809,0.7283101860851583,0.8177734986293167,0.7317933888276562,0.6908199249882723,0.5425088187419113,0.2862184274781132,0.6330720900468585,0.599523347842799,0.39236444789423564,0.5417755129013854,0.2031715410385564,0.13579906694024035,0.4788945370762905,0.468994908229191,0.4906274305247047,0.4843026676501688,0.49126907313516477,0.4833860353495115,0.504743567954828,0.47696960924490994,0.482194413358657,0.5034602827339076,0.4705531831403085,0.42407992549698026,0.6820202549019616,0.4128970114289605,0.3763233826327318,0.40492231041324145,0.40583894271389875,0.3935560698850902,0.4773362621651729,0.3862230114798313,0.6805078102636666,0.5345341177261922,0.5360007177114725,0.5104266882189037,0.6463632584063903,0.5168431143235052,0.6473715539371133,0.6899032926876149,0.43590445847739,0.6024564242352302,0.6527795765672926,0.657912825394673,0.6096979663800959,0.62702231686252,0.5844905781120184,0.4865942484018123,0.21765433138894263,0.49676886693910893,0.5869196519733794,0.5914569835970143,0.615564413104303,0.6164810454049603,0.5952151760297095,0.5824739870505722
Tranception_M,0.5816948478376827,0.5785324681577455,0.5108391706991986,0.5303176091431684,0.5662954251219448,0.5869654853237933,0.30610934257220623,0.5840322619616898,0.6329804268167928,0.6652458837999319,0.5938402275787235,0.641963423363235,0.6837618562732106,0.3260002693266427,0.3500160356038655,0.37174022112944494,0.41399697018974935,0.4524038635872927,0.4725697742017546,0.641963423363235,0.6516797257502029,0.7132774163543776,0.7202438218393735,0.6977863304732681,0.6466382480965874,0.7189605366184533,0.7070443167099075,0.7167606190968756,0.6808286329111071,0.642971718893958,0.610339608990556,0.48755669724781736,0.5562583032517716,0.36335303290382914,0.6437966879645496,0.7772583509402613,0.6768871140182804,0.7392181104629809,1.0,0.7777166670905901,0.7142857118851007,0.7928411000514365,0.6836701930431448,0.47192813159129454,0.22535404271446446,0.569366145151172,0.5335258221954691,0.3368165304743995,0.48127778105799957,0.20564644825033118,0.12415783672189185,0.41738850970218155,0.4152802554106696,0.43810439969703785,0.4260048533283607,0.42737980177934676,0.4201384066041536,0.4393876849179582,0.4205050595244165,0.4285714237702013,0.4411292862892072,0.42334661965645437,0.37504009741181144,0.6334387429671214,0.36037398060129366,0.35679911462873004,0.39007286714259215,0.3820065028968074,0.3853063791791739,0.4319629632826336,0.38823960254127743,0.6203767310879287,0.46542004225662725,0.47165312858335195,0.44131261274933864,0.5811907018296518,0.45377881203827874,0.5868738220937275,0.6280306123932431,0.38979785181735216,0.5205094662611226,0.586232050851309,0.603739856425823,0.6358219869488306,0.6207892172180498,0.6273889697827828,0.5356340764869811,0.2007882970568472,0.5199596641457402,0.5028644696499773,0.5556166606413115,0.5910903306767514,0.5987900420022731,0.6158394027945001,0.5809157121394547
Tranception_L,0.6760163119715765,0.6520463786704659,0.5677620368091579,0.5784408049276798,0.6047023186808385,0.6262890110219941,0.32911681351201816,0.49676886693910893,0.6159310660245658,0.6400384955318544,0.5720243788230783,0.5917319732872115,0.6456299525658644,0.3681653551568813,0.38906457161186914,0.38668132763015994,0.4486456711545975,0.4656950319468245,0.4740363858828064,0.594665196649315,0.5661579320988712,0.5936569011185919,0.6233557876598905,0.606123100407532,0.5824739870505722,0.6116228942114763,0.6063064268676636,0.6091479869997014,0.6043814990362831,0.6817452652117644,0.5515834785184192,0.4343920222462494,0.5548833548007857,0.3801274040763293,0.5728493478936699,0.595765155410104,0.7052110521085928,0.7283101860851583,0.7777166670905901,1.0,0.7147440280354294,0.7380264884721264,0.7495760554604091,0.503001966583579,0.26825243438522894,0.5697327980714348,0.5585498840034151,0.343966262419527,0.47192813159129454,0.18053072321231955,0.12452448964215479,0.4303130251414503,0.43975433783822115,0.4650533893363643,0.443604193500982,0.45387047526834445,0.44213758181993024,0.46560336871675867,0.43572115571532877,0.4395710113780896,0.4615701865938663,0.43407121757414546,0.39832255784850845,0.6490214920782966,0.37522342387194296,0.3732068328104967,0.3930060905046957,0.3788899530745724,0.3789816163046381,0.4501122828356493,0.3715568946693135,0.6673999683091993,0.4940189700371369,0.5180347241657295,0.46945322437951964,0.6198725849173925,0.48787753362273256,0.6310554989854122,0.6835785298130791,0.38081485489352773,0.577524016439976,0.5891652751252918,0.585682200102873,0.6011732859839823,0.6102479457604902,0.5435171142726344,0.45295384296768715,0.2000549912163213,0.5062101796358798,0.4952564215225592,0.5381089836987559,0.5739493066544588,0.5823823238205065,0.6084146811591755,0.5981483993918131
